computer_time,GPS_time,latitude,longitude,altitude,track,mode
1648580831.839956,1648580832,71.328740333,-156.692463333,6.1,0.0,3
1648580832.844539,1648580833,71.3287405,-156.692462,6.2,0.0,3
1648580833.849577,1648580834,71.328741167,-156.692461167,6.3,0.0,3
1648580834.855609,1648580835,71.328741333,-156.692460167,6.4,0.0,3
1648580835.823455,1648580836,71.328741667,-156.692459833,6.4,0.0,3
1648580836.828503,1648580837,71.328741833,-156.6924595,6.5,0.0,3
1648580837.833846,1648580838,71.328741833,-156.692458833,6.6,0.0,3
1648580838.839303,1648580839,71.328741833,-156.692458833,6.6,0.0,3
1648580839.845210,1648580840,71.328741833,-156.692458667,6.6,0.0,3
1648580840.850593,1648580841,71.328741667,-156.692458667,6.6,0.0,3
1648580841.856369,1648580842,71.328741833,-156.692459333,6.6,0.0,3
1648580842.861833,1648580843,71.328742,-156.692459833,6.5,0.0,3
1648580843.867866,1648580844,71.328742167,-156.692460333,6.5,0.0,3
1648580844.873314,1648580845,71.328742,-156.692461333,6.5,0.0,3
1648580845.878258,1648580846,71.328741667,-156.692463,6.6,0.0,3
1648580846.884178,1648580847,71.328741667,-156.692463333,6.6,0.0,3
1648580847.889964,1648580848,71.328742,-156.692463667,6.5,0.0,3
1648580848.895510,1648580849,71.328742333,-156.692464,6.5,0.0,3
1648580849.800406,1648580850,71.328742167,-156.692464,6.5,0.0,3
1648580850.804375,1648580851,71.328742167,-156.692464,6.4,0.0,3
1648580851.809570,1648580852,71.328742167,-156.692464333,6.4,0.0,3
1648580852.814911,1648580853,71.328742333,-156.692463833,6.4,0.0,3
1648580853.820938,1648580854,71.3287425,-156.692463333,6.4,0.0,3
1648580854.826154,1648580855,71.328743,-156.692462833,6.3,0.0,3
1648580855.830468,1648580856,71.328743167,-156.692463,6.2,0.0,3
1648580856.835451,1648580857,71.328743333,-156.692462833,6.3,0.0,3
1648580857.840510,1648580858,71.3287435,-156.6924625,6.3,0.0,3
1648580858.845279,1648580859,71.328743833,-156.6924615,6.4,0.0,3
1648580859.850064,1648580860,71.328744,-156.692460667,6.4,0.0,3
1648580860.854998,1648580861,71.328744167,-156.69246,6.4,0.0,3
1648580861.859976,1648580862,71.328744333,-156.69246,6.4,0.0,3
1648580862.865839,1648580863,71.328744167,-156.692459667,6.4,0.0,3
1648580863.871926,1648580864,71.328743833,-156.692461,6.6,0.0,3
1648580864.876874,1648580865,71.3287435,-156.692462,6.7,0.0,3
1648580865.883008,1648580866,71.328743167,-156.692463167,6.7,0.0,3
1648580866.887556,1648580867,71.328743167,-156.692463,6.7,0.0,3
1648580867.892923,1648580868,71.328743167,-156.692462833,6.8,0.0,3
1648580868.797591,1648580869,71.328743,-156.692462833,6.9,0.0,3
1648580869.801675,1648580870,71.328742833,-156.692463333,7.0,0.0,3
1648580870.805542,1648580871,71.328742667,-156.692463333,7.0,0.0,3
1648580871.810309,1648580872,71.3287425,-156.692464167,7.1,0.0,3
1648580872.814722,1648580873,71.328742333,-156.692465833,7.2,0.0,3
1648580873.819412,1648580874,71.328741833,-156.692467167,7.2,0.0,3
1648580874.824594,1648580875,71.328741333,-156.692468,7.4,0.0,3
1648580875.830052,1648580876,71.328740833,-156.692468333,7.4,0.0,3
1648580876.835344,1648580877,71.3287405,-156.692468167,7.4,0.0,3
1648580877.841299,1648580878,71.328739833,-156.6924685,7.5,0.0,3
1648580878.847006,1648580879,71.32874,-156.692467667,7.7,0.0,3
1648580879.852534,1648580880,71.328739667,-156.692467,7.8,0.0,3
1648580880.857856,1648580881,71.328739667,-156.692465833,8.0,0.0,3
1648580881.863957,1648580882,71.328739833,-156.692465167,8.3,0.0,3
1648580882.868744,1648580883,71.328740167,-156.692464667,8.4,0.0,3
1648580883.874429,1648580884,71.3287405,-156.692462833,8.5,0.0,3
1648580884.879752,1648580885,71.3287405,-156.6924615,8.6,0.0,3
1648580885.884734,1648580886,71.328740333,-156.692459833,8.6,0.0,3
1648580886.890711,1648580887,71.328740333,-156.692458333,8.6,0.0,3
1648580887.895611,1648580888,71.328740167,-156.692456833,8.7,0.0,3
1648580888.800336,1648580889,71.328739833,-156.692456167,8.8,0.0,3
1648580889.806229,1648580890,71.3287395,-156.692455167,8.8,0.0,3
1648580890.811252,1648580891,71.328739333,-156.6924545,8.9,0.0,3
1648580891.816805,1648580892,71.328739167,-156.692454333,8.9,0.0,3
1648580892.822160,1648580893,71.328739,-156.6924545,9.1,0.0,3
1648580893.827935,1648580894,71.328739167,-156.692453667,9.1,0.0,3
1648580894.833352,1648580895,71.328739833,-156.692452333,9.5,0.0,3
1648580895.839134,1648580896,71.328739833,-156.6924515,9.6,0.0,3
1648580896.810688,1648580897,71.3287405,-156.69245,9.6,0.0,3
1648580897.815906,1648580898,71.328741,-156.692449167,10.0,0.0,3
1648580898.821690,1648580899,71.328741,-156.6924495,10.0,0.0,3
1648580899.826954,1648580900,71.3287415,-156.69245,9.8,0.0,3
1648580900.832711,1648580901,71.3287415,-156.692450333,9.8,0.0,3
1648580901.837683,1648580902,71.3287415,-156.692450167,9.7,0.0,3
1648580902.843314,1648580903,71.3287415,-156.692450333,9.7,0.0,3
1648580903.848684,1648580904,71.328741333,-156.692450833,9.8,0.0,3
1648580904.853848,1648580905,71.328741167,-156.692451167,9.7,0.0,3
1648580905.860047,1648580906,71.328741167,-156.692451167,9.8,0.0,3
1648580906.865380,1648580907,71.328740833,-156.692452333,9.8,0.0,3
1648580907.871762,1648580908,71.328740833,-156.6924535,9.9,0.0,3
1648580908.877569,1648580909,71.328741333,-156.692455,9.9,0.0,3
1648580909.883986,1648580910,71.3287415,-156.692456,9.8,0.0,3
1648580910.889763,1648580911,71.328741333,-156.692456833,9.7,0.0,3
1648580911.895124,1648580912,71.328741667,-156.692457,9.7,0.0,3
1648580912.800558,1648580913,71.328741833,-156.692456333,9.6,0.0,3
1648580913.805760,1648580914,71.328742,-156.692455167,9.7,0.0,3
1648580914.811311,1648580915,71.3287425,-156.692454333,10.0,0.0,3
1648580915.817053,1648580916,71.328743,-156.692454,10.2,0.0,3
1648580916.822674,1648580917,71.3287435,-156.692453,10.2,0.0,3
1648580917.828349,1648580918,71.328744167,-156.692452,10.2,0.0,3
1648580918.834357,1648580919,71.3287445,-156.692451,10.2,0.0,3
1648580919.840389,1648580920,71.328744833,-156.692449333,10.2,0.0,3
1648580920.845029,1648580921,71.328744833,-156.692448167,10.2,0.0,3
1648580921.850713,1648580922,71.328744667,-156.692446667,10.1,0.0,3
1648580922.855860,1648580923,71.328745,-156.692444167,10.0,0.0,3
1648580923.860512,1648580924,71.328745,-156.692443,10.0,0.0,3
1648580924.866377,1648580925,71.328745333,-156.692441167,9.9,0.0,3
1648580925.871571,1648580926,71.328745667,-156.692440333,9.8,0.0,3
1648580926.877529,1648580927,71.3287455,-156.692441667,9.8,0.0,3
1648580927.882291,1648580928,71.328745167,-156.6924435,9.8,0.0,3
1648580928.888039,1648580929,71.328745,-156.692444,9.9,0.0,3
1648580929.893388,1648580930,71.328745167,-156.692444167,9.8,0.0,3
1648580930.899164,1648580931,71.328745167,-156.692443667,9.9,0.0,3
1648580931.804572,1648580932,71.328745333,-156.692441667,9.8,0.0,3
1648580932.809980,1648580933,71.3287455,-156.6924395,9.7,0.0,3
1648580933.815462,1648580934,71.3287455,-156.692439667,9.6,0.0,3
1648580934.820697,1648580935,71.328745667,-156.692441167,9.9,0.0,3
1648580935.826546,1648580936,71.328745333,-156.692442667,9.8,0.0,3
1648580936.831955,1648580937,71.328745167,-156.6924445,9.7,0.0,3
1648580937.837213,1648580938,71.328744833,-156.692445833,9.6,0.0,3
1648580938.842674,1648580939,71.328744667,-156.692446667,9.5,0.0,3
1648580939.848638,1648580940,71.328745,-156.6924465,9.4,0.0,3
1648580940.854964,1648580941,71.328745,-156.692446,9.5,0.0,3
1648580941.861234,1648580942,71.328745,-156.6924455,9.4,0.0,3
1648580942.867421,1648580943,71.328745,-156.692444833,9.4,0.0,3
1648580943.873246,1648580944,71.328745,-156.692446,9.6,0.0,3
1648580944.878051,1648580945,71.328745,-156.692447167,9.7,0.0,3
1648580945.883841,1648580946,71.328745167,-156.692447,9.8,0.0,3
1648580946.855097,1648580947,71.328745333,-156.692446,9.9,0.0,3
1648580947.861142,1648580948,71.328745833,-156.692444667,10.0,0.0,3
1648580948.867089,1648580949,71.328745833,-156.692443167,10.1,0.0,3
1648580949.873089,1648580950,71.328745667,-156.6924415,10.1,0.0,3
1648580950.879183,1648580951,71.328746,-156.692441,10.3,0.0,3
1648580951.884496,1648580952,71.328746167,-156.692440167,10.2,0.0,3
1648580952.890519,1648580953,71.328746333,-156.6924405,10.1,0.0,3
1648580953.896170,1648580954,71.3287465,-156.692440667,10.0,0.0,3
1648580954.801269,1648580955,71.328746667,-156.692440333,9.9,0.0,3
1648580955.806325,1648580956,71.328747667,-156.692438833,9.9,0.0,3
1648580956.811539,1648580957,71.328748,-156.692437833,9.8,0.0,3
1648580957.817393,1648580958,71.328748167,-156.692436667,9.8,0.0,3
1648580958.822862,1648580959,71.328748333,-156.6924355,9.8,0.0,3
1648580959.829091,1648580960,71.3287485,-156.692434667,9.9,0.0,3
1648580960.835191,1648580961,71.3287485,-156.692434667,9.9,0.0,3
1648580961.841351,1648580962,71.328748333,-156.692435167,9.9,0.0,3
1648580962.847785,1648580963,71.328748667,-156.692435667,9.9,0.0,3
1648580963.853801,1648580964,71.328748667,-156.692435833,9.8,0.0,3
1648580964.859442,1648580965,71.328748667,-156.692435833,9.8,0.0,3
1648580965.865004,1648580966,71.328748667,-156.692435167,9.8,0.0,3
1648580966.870505,1648580967,71.328748667,-156.692434333,9.8,0.0,3
1648580967.875456,1648580968,71.3287485,-156.692435333,9.7,0.0,3
1648580968.881133,1648580969,71.328748667,-156.692434667,9.7,0.0,3
1648580969.887262,1648580970,71.328748667,-156.692434333,9.7,0.0,3
1648580970.893400,1648580971,71.328748833,-156.6924345,9.7,0.0,3
1648580971.899137,1648580972,71.328748667,-156.6924355,9.7,0.0,3
1648580972.870838,1648580973,71.328748667,-156.692435667,9.7,0.0,3
1648580973.876687,1648580974,71.3287485,-156.6924345,9.8,0.0,3
1648580974.882550,1648580975,71.328748333,-156.692432833,9.9,0.0,3
1648580975.888452,1648580976,71.328748333,-156.692430333,10.1,0.0,3
1648580976.794759,1648580977,71.328748333,-156.6924285,10.1,0.0,3
1648580977.800934,1648580978,71.328748833,-156.6924265,10.3,0.0,3
1648580978.806830,1648580979,71.328749667,-156.692424167,10.5,0.0,3
1648580979.812622,1648580980,71.328749833,-156.692422333,10.7,0.0,3
1648580980.818607,1648580981,71.328749833,-156.692420167,10.8,0.0,3
1648580981.824742,1648580982,71.328749667,-156.6924185,10.9,0.0,3
1648580982.830842,1648580983,71.3287495,-156.6924155,11.1,0.0,3
1648580983.836705,1648580984,71.328749,-156.692413,11.4,0.0,3
1648580984.842162,1648580985,71.328749,-156.692410167,11.7,0.0,3
1648580985.850247,1648580986,71.328749667,-156.692406667,11.9,0.0,3
1648580986.856088,1648580987,71.32875,-156.692404167,12.1,0.0,3
1648580987.862030,1648580988,71.328750833,-156.692401167,12.2,0.0,3
1648580988.866519,1648580989,71.328751167,-156.692400667,12.2,0.0,3
1648580989.872005,1648580990,71.3287515,-156.692400167,12.3,0.0,3
1648580990.822549,1648580991,71.328751833,-156.692399833,12.3,0.0,3
1648580991.828532,1648580992,71.328751833,-156.692399333,12.4,0.0,3
1648580992.834524,1648580993,71.328752167,-156.692398,12.3,0.0,3
1648580993.839115,1648580994,71.328752167,-156.692396833,12.2,0.0,3
1648580994.845019,1648580995,71.328752167,-156.692396667,12.1,0.0,3
1648580995.850946,1648580996,71.328751833,-156.692397333,12.0,0.0,3
1648580996.856754,1648580997,71.328751333,-156.692398167,11.9,0.0,3
1648580997.862959,1648580998,71.328750833,-156.692399667,11.9,0.0,3
1648580998.868508,1648580999,71.328750333,-156.692402,11.9,0.0,3
1648580999.874053,1648581000,71.328750167,-156.6924045,12.0,0.0,3
1648581000.879192,1648581001,71.3287505,-156.6924055,12.0,0.0,3
1648581001.885184,1648581002,71.3287505,-156.692406667,12.2,0.0,3
1648581002.890994,1648581003,71.328750667,-156.6924075,12.5,0.0,3
1648581003.897470,1648581004,71.328750833,-156.692408,12.7,0.0,3
1648581004.802385,1648581005,71.3287505,-156.692407833,12.8,0.0,3
1648581005.808119,1648581006,71.32875,-156.6924075,12.9,0.0,3
1648581006.814149,1648581007,71.328749667,-156.692407333,12.8,0.0,3
1648581007.820024,1648581008,71.328749167,-156.692407167,12.7,0.0,3
1648581008.825552,1648581009,71.328749,-156.692407333,12.5,0.0,3
1648581009.831024,1648581010,71.328748333,-156.692407833,12.5,0.0,3
1648581010.836559,1648581011,71.328748167,-156.692408167,12.5,0.0,3
1648581011.842274,1648581012,71.3287485,-156.692407333,12.6,0.0,3
1648581012.848289,1648581013,71.3287485,-156.692406167,12.7,0.0,3
1648581013.853873,1648581014,71.328748667,-156.692404667,13.0,0.0,3
1648581014.859597,1648581015,71.328748833,-156.6924035,13.2,0.0,3
1648581015.865221,1648581016,71.328748833,-156.692403667,13.3,0.0,3
1648581016.870772,1648581017,71.328749,-156.692403,13.5,0.0,3
1648581017.876747,1648581018,71.328748833,-156.692402167,13.6,0.0,3
1648581018.882648,1648581019,71.328748667,-156.692401667,13.6,0.0,3
1648581019.887838,1648581020,71.328748333,-156.692402167,13.5,0.0,3
1648581020.894257,1648581021,71.328748167,-156.692401667,13.4,0.0,3
1648581021.865274,1648581022,71.3287485,-156.692401,13.4,0.0,3
1648581022.871430,1648581023,71.328748667,-156.692400667,13.3,0.0,3
1648581023.876416,1648581024,71.328748667,-156.692400333,13.3,0.0,3
1648581024.880141,1648581025,71.328748833,-156.692399333,13.3,0.0,3
1648581025.885153,1648581026,71.328748667,-156.6924005,13.4,0.0,3
1648581026.891452,1648581027,71.328748167,-156.692401667,13.3,0.0,3
1648581027.897723,1648581028,71.328748,-156.692403167,13.1,0.0,3
1648581028.802594,1648581029,71.328748,-156.692403333,13.0,0.0,3
1648581029.810194,1648581030,71.328747667,-156.692403667,12.9,0.0,3
1648581030.815753,1648581031,71.3287475,-156.6924035,12.8,0.0,3
1648581031.821645,1648581032,71.328747167,-156.6924045,12.6,0.0,3
1648581032.826864,1648581033,71.328746833,-156.6924065,12.4,0.0,3
1648581033.831883,1648581034,71.3287465,-156.692407167,12.2,0.0,3
1648581034.837486,1648581035,71.328746333,-156.6924075,12.0,0.0,3
1648581035.842928,1648581036,71.328746833,-156.692406167,11.8,0.0,3
1648581036.847150,1648581037,71.328747167,-156.692404,11.7,0.0,3
1648581037.850219,1648581038,71.328747833,-156.692402333,11.6,0.0,3
1648581038.853386,1648581039,71.328748167,-156.692401167,11.6,0.0,3
1648581039.857586,1648581040,71.3287485,-156.6924005,11.5,0.0,3
1648581040.861951,1648581041,71.328748667,-156.692398833,11.5,0.0,3
1648581041.867165,1648581042,71.328748833,-156.692397,11.6,0.0,3
1648581042.871760,1648581043,71.328749,-156.692395333,11.7,0.0,3
1648581043.842541,1648581044,71.328749167,-156.692394667,11.8,0.0,3
1648581044.846675,1648581045,71.328749333,-156.692393667,11.9,0.0,3
1648581045.850872,1648581046,71.328749167,-156.692393667,12.0,0.0,3
1648581046.855241,1648581047,71.328749333,-156.6923935,12.0,0.0,3
1648581047.858982,1648581048,71.3287495,-156.692393667,12.1,0.0,3
1648581048.861467,1648581049,71.328749667,-156.692393833,12.2,0.0,3
1648581049.863653,1648581050,71.328749667,-156.692394,12.2,0.0,3
1648581050.866847,1648581051,71.328749667,-156.6923945,12.2,0.0,3
1648581051.870503,1648581052,71.328749667,-156.692395,12.1,0.0,3
1648581052.874150,1648581053,71.3287495,-156.692396333,12.0,0.0,3
1648581053.877852,1648581054,71.328748833,-156.692398,11.9,0.0,3
1648581054.881873,1648581055,71.328748167,-156.692400333,11.8,0.0,3
1648581055.885892,1648581056,71.328748,-156.692402333,11.6,0.0,3
1648581056.889879,1648581057,71.3287475,-156.692404167,11.5,0.0,3
1648581057.893631,1648581058,71.328747167,-156.692406,11.3,0.0,3
1648581058.897112,1648581059,71.328747167,-156.692407667,11.1,0.0,3
1648581059.901001,1648581060,71.328747,-156.692410167,10.9,0.0,3
1648581060.804261,1648581061,71.328746833,-156.692412833,10.6,0.0,3
1648581061.807708,1648581062,71.328746667,-156.692415333,10.4,0.0,3
1648581062.810984,1648581063,71.3287465,-156.6924175,10.3,0.0,3
1648581063.814698,1648581064,71.328746167,-156.6924195,10.2,0.0,3
1648581064.818568,1648581065,71.328746,-156.692420833,10.2,0.0,3
1648581065.822002,1648581066,71.3287455,-156.692422667,10.1,0.0,3
1648581066.825400,1648581067,71.328744833,-156.692424333,10.1,0.0,3
1648581067.828879,1648581068,71.3287445,-156.692424,10.1,0.0,3
1648581068.832911,1648581069,71.328744333,-156.692424667,10.0,0.0,3
1648581069.837143,1648581070,71.328744167,-156.692425,10.0,0.0,3
1648581070.840577,1648581071,71.328744167,-156.692425833,9.9,0.0,3
1648581071.844490,1648581072,71.3287445,-156.692427,9.7,0.0,3
1648581072.848724,1648581073,71.328744833,-156.6924275,9.4,0.0,3
1648581073.852230,1648581074,71.328745167,-156.692427833,9.3,0.0,3
1648581074.856137,1648581075,71.328745333,-156.692428333,9.2,0.0,3
1648581075.859865,1648581076,71.328745833,-156.6924285,9.1,0.0,3
1648581076.863712,1648581077,71.328746,-156.692429167,9.1,0.0,3
1648581077.867644,1648581078,71.328746333,-156.6924295,9.1,0.0,3
1648581078.871619,1648581079,71.328746667,-156.692429833,9.1,0.0,3
1648581079.841617,1648581080,71.328747,-156.692430333,9.0,0.0,3
1648581080.845376,1648581081,71.328747333,-156.6924305,8.8,0.0,3
1648581081.849286,1648581082,71.328747667,-156.692431333,8.6,0.0,3
1648581082.853176,1648581083,71.328747667,-156.692432167,8.4,0.0,3
1648581083.856844,1648581084,71.328748167,-156.692432167,8.3,0.0,3
1648581084.860475,1648581085,71.3287485,-156.692432833,8.2,0.0,3
1648581085.864209,1648581086,71.328748833,-156.692434,8.0,0.0,3
1648581086.867994,1648581087,71.328749167,-156.692435833,7.8,0.0,3
1648581087.871850,1648581088,71.328749333,-156.692437,7.6,0.0,3
1648581088.875906,1648581089,71.328749333,-156.692438333,7.5,0.0,3
1648581089.879564,1648581090,71.328749167,-156.692439,7.4,0.0,3
1648581090.883186,1648581091,71.328749333,-156.692439833,7.2,0.0,3
1648581091.886552,1648581092,71.328749167,-156.692441167,7.0,0.0,3
1648581092.889763,1648581093,71.328749167,-156.692443,6.9,0.0,3
1648581093.893360,1648581094,71.328749333,-156.692443833,6.9,0.0,3
1648581094.896687,1648581095,71.3287495,-156.6924445,7.1,0.0,3
1648581095.900216,1648581096,71.3287495,-156.692446167,7.0,0.0,3
1648581096.803790,1648581097,71.328749667,-156.692447333,6.9,0.0,3
1648581097.807351,1648581098,71.328749333,-156.692449,6.7,0.0,3
1648581098.811327,1648581099,71.3287495,-156.6924505,6.6,0.0,3
1648581099.814814,1648581100,71.328749,-156.692452667,6.5,0.0,3
1648581100.818945,1648581101,71.3287485,-156.6924545,6.3,0.0,3
1648581101.822553,1648581102,71.328748167,-156.692455833,6.2,0.0,3
1648581102.825919,1648581103,71.328747833,-156.692456667,6.2,0.0,3
1648581103.829536,1648581104,71.328747,-156.692458,6.1,0.0,3
1648581104.832962,1648581105,71.3287465,-156.692459833,6.1,0.0,3
1648581105.836792,1648581106,71.328746,-156.692460667,6.1,0.0,3
1648581106.840257,1648581107,71.328745167,-156.692462,6.1,0.0,3
1648581107.844199,1648581108,71.3287455,-156.692455667,6.3,0.0,3
1648581108.847937,1648581109,71.328745167,-156.692457667,6.1,0.0,3
1648581109.851981,1648581110,71.328744833,-156.692458667,5.9,0.0,3
1648581110.821775,1648581111,71.328744,-156.692460167,5.8,0.0,3
1648581111.825731,1648581112,71.328744167,-156.692456167,5.9,0.0,3
1648581112.829437,1648581113,71.328744,-156.692456333,5.8,0.0,3
1648581113.832762,1648581114,71.328743333,-156.692458333,5.7,0.0,3
1648581114.836467,1648581115,71.328742667,-156.692460333,5.5,0.0,3
1648581115.840285,1648581116,71.328741667,-156.692462667,5.4,0.0,3
1648581116.844309,1648581117,71.328740667,-156.692465,5.3,0.0,3
1648581117.847945,1648581118,71.328739833,-156.692467167,5.2,0.0,3
1648581118.851941,1648581119,71.328739167,-156.692469333,5.2,0.0,3
1648581119.855758,1648581120,71.328738833,-156.692470167,5.0,0.0,3
1648581120.859078,1648581121,71.328738333,-156.692471667,4.9,0.0,3
1648581121.863084,1648581122,71.328737833,-156.692471833,4.8,0.0,3
1648581122.867260,1648581123,71.328737167,-156.6924725,4.6,0.0,3
1648581123.871173,1648581124,71.328736833,-156.692472833,4.5,0.0,3
1648581124.874646,1648581125,71.328736333,-156.692473833,4.3,0.0,3
1648581125.878301,1648581126,71.328735667,-156.692474833,4.2,0.0,3
1648581126.881920,1648581127,71.328735,-156.6924745,4.2,0.0,3
1648581127.885181,1648581128,71.328734667,-156.692474667,4.1,0.0,3
1648581128.888607,1648581129,71.328734667,-156.692474333,4.0,0.0,3
1648581129.892449,1648581130,71.328734333,-156.692475667,3.8,0.0,3
1648581130.896169,1648581131,71.328734333,-156.692477,3.7,0.0,3
1648581131.899726,1648581132,71.328734333,-156.6924785,3.5,0.0,3
1648581132.803030,1648581133,71.328734667,-156.692479333,3.5,0.0,3
1648581133.806872,1648581134,71.328735,-156.692479167,3.3,0.0,3
1648581134.810308,1648581135,71.328735,-156.692479833,3.2,0.0,3
1648581135.814299,1648581136,71.328734833,-156.6924795,3.1,0.0,3
1648581136.817959,1648581137,71.328734167,-156.692481333,3.0,0.0,3
1648581137.821551,1648581138,71.328733333,-156.692483,2.9,0.0,3
1648581138.824780,1648581139,71.328732667,-156.692483833,2.9,0.0,3
1648581139.827987,1648581140,71.328731667,-156.692485333,2.8,0.0,3
1648581140.831432,1648581141,71.328731167,-156.692486167,2.7,0.0,3
1648581141.834758,1648581142,71.3287305,-156.692486667,2.7,0.0,3
1648581142.837916,1648581143,71.328730333,-156.692487167,2.5,0.0,3
1648581143.841682,1648581144,71.328730167,-156.692488,2.4,0.0,3
1648581144.844502,1648581145,71.32873,-156.692488333,2.3,0.0,3
1648581145.846699,1648581146,71.328729833,-156.692488333,2.2,0.0,3
1648581146.849479,1648581147,71.328729833,-156.692488667,2.0,0.0,3
1648581147.852575,1648581148,71.328730167,-156.692488667,1.9,0.0,3
1648581148.856395,1648581149,71.3287305,-156.692489167,1.8,0.0,3
1648581149.859764,1648581150,71.328730167,-156.692490167,1.8,0.0,3
1648581150.862616,1648581151,71.328729667,-156.6924905,1.8,0.0,3
