computer_time,GPS_time,latitude,longitude,altitude,track,mode
1648665920.738093,1648665923,71.3287155,-156.692544333,5.7,0.0,3
1648665921.743930,1648665924,71.328715333,-156.692544167,5.7,0.0,3
1648665922.748997,1648665925,71.328715167,-156.692544,5.8,0.0,3
1648665923.754919,1648665926,71.328715,-156.692543667,5.8,0.0,3
1648665924.760143,1648665927,71.328714667,-156.692544,5.7,0.0,3
1648665925.766102,1648665928,71.3287145,-156.692544167,5.7,0.0,3
1648665926.771435,1648665929,71.328714167,-156.692544167,5.7,0.0,3
1648665927.777429,1648665930,71.328713833,-156.6925445,5.7,0.0,3
1648665928.782974,1648665931,71.328713833,-156.692544167,5.8,0.0,3
1648665929.788829,1648665932,71.328713833,-156.692544,5.8,0.0,3
1648665930.760771,1648665933,71.328714,-156.692543667,5.9,0.0,3
1648665931.766449,1648665934,71.328714167,-156.692543167,5.9,0.0,3
1648665932.772606,1648665935,71.328714333,-156.692543167,6.0,0.0,3
1648665933.778116,1648665936,71.328714333,-156.692542667,6.0,0.0,3
1648665934.784035,1648665937,71.3287145,-156.692542333,6.1,0.0,3
1648665935.789484,1648665938,71.328714667,-156.6925415,6.1,0.0,3
1648665936.795114,1648665939,71.328714667,-156.692540833,6.0,0.0,3
1648665937.700355,1648665940,71.328714833,-156.6925405,6.0,0.0,3
1648665938.705932,1648665941,71.328714833,-156.692540833,5.9,0.0,3
1648665939.711789,1648665942,71.328714833,-156.692540833,6.0,0.0,3
1648665940.717282,1648665943,71.328715167,-156.692540333,6.1,0.0,3
1648665941.723662,1648665944,71.328715333,-156.692540333,6.1,0.0,3
1648665942.730027,1648665945,71.328715667,-156.692540333,6.1,0.0,3
1648665943.736409,1648665946,71.328715833,-156.692540333,6.0,0.0,3
1648665944.742641,1648665947,71.328715833,-156.69254,6.0,0.0,3
1648665945.748276,1648665948,71.328716167,-156.692539167,6.0,0.0,3
1648665946.754275,1648665949,71.328716167,-156.6925385,5.9,0.0,3
1648665947.760085,1648665950,71.328716167,-156.692537833,5.9,0.0,3
1648665948.765908,1648665951,71.328716333,-156.692537333,5.9,0.0,3
1648665949.772293,1648665952,71.3287165,-156.692537667,5.8,0.0,3
1648665950.778445,1648665953,71.328716667,-156.692537833,5.8,0.0,3
1648665951.784852,1648665954,71.3287165,-156.692537833,5.8,0.0,3
1648665952.790478,1648665955,71.3287165,-156.692537667,5.8,0.0,3
1648665953.796419,1648665956,71.328716833,-156.692537333,5.8,0.0,3
1648665954.801972,1648665957,71.328716667,-156.692537333,5.8,0.0,3
1648665955.706311,1648665958,71.328716833,-156.692537333,5.8,0.0,3
1648665956.712037,1648665959,71.328717,-156.692536667,5.9,0.0,3
1648665957.717542,1648665960,71.328717167,-156.692536667,5.8,0.0,3
1648665958.723943,1648665961,71.328717167,-156.692536667,5.7,0.0,3
1648665959.729391,1648665962,71.328717167,-156.692537167,5.6,0.0,3
1648665960.735673,1648665963,71.3287175,-156.692537667,5.6,0.0,3
1648665961.741403,1648665964,71.328717667,-156.692537833,5.5,0.0,3
1648665962.747299,1648665965,71.328718,-156.692537667,5.6,0.0,3
1648665963.753464,1648665966,71.328718333,-156.692537167,5.5,0.0,3
1648665964.759717,1648665967,71.328718833,-156.6925365,5.5,0.0,3
1648665965.765859,1648665968,71.328719167,-156.692536,5.5,0.0,3
1648665968.780877,1648665969,71.328718833,-156.692533667,5.3,0.0,3
1648665969.786161,1648665970,71.328718667,-156.692533,5.2,0.0,3
1648665970.792381,1648665971,71.328718333,-156.692532833,5.1,0.0,3
1648665971.798505,1648665972,71.328718167,-156.692532333,5.0,0.0,3
1648665972.704309,1648665973,71.328718,-156.692532167,4.9,0.0,3
1648665973.710044,1648665974,71.3287175,-156.692532,4.8,0.0,3
1648665974.715758,1648665975,71.328717167,-156.692531333,4.8,0.0,3
1648665975.721521,1648665976,71.328716667,-156.6925305,4.7,0.0,3
1648665976.727667,1648665977,71.328716,-156.692529833,4.6,0.0,3
1648665977.732718,1648665978,71.328715667,-156.692529167,4.5,0.0,3
1648665978.738247,1648665979,71.328715333,-156.692528333,4.5,0.0,3
1648665979.743844,1648665980,71.328714833,-156.692527833,4.4,0.0,3
1648665980.750032,1648665981,71.328714667,-156.692527167,4.2,0.0,3
1648665981.755878,1648665982,71.328714333,-156.692526833,4.1,0.0,3
1648665982.761072,1648665983,71.328714,-156.692525667,3.9,0.0,3
1648665983.768141,1648665984,71.3287135,-156.6925245,3.8,0.0,3
1648665984.773949,1648665985,71.328713167,-156.692523,3.7,0.0,3
1648665985.779529,1648665986,71.328712833,-156.692521833,3.6,0.0,3
1648665986.785673,1648665987,71.328712667,-156.692520833,3.5,0.0,3
1648665987.791642,1648665988,71.328712333,-156.692520333,3.4,0.0,3
1648665988.699671,1648665989,71.328712333,-156.692520333,3.2,0.0,3
1648665989.705702,1648665990,71.328712167,-156.69252,3.1,0.0,3
1648665990.711477,1648665991,71.328712167,-156.69252,2.9,0.0,3
1648665991.717759,1648665992,71.328712,-156.69252,2.7,0.0,3
1648665992.724230,1648665993,71.328711833,-156.692519333,2.6,0.0,3
1648665993.730145,1648665994,71.3287115,-156.692519,2.5,0.0,3
1648665994.735974,1648665995,71.3287115,-156.692518667,2.4,0.0,3
1648665995.742416,1648665996,71.328711333,-156.692518667,2.4,0.0,3
1648665996.748955,1648665997,71.328711333,-156.692518167,2.4,0.0,3
1648665997.755286,1648665998,71.328711333,-156.692518333,2.3,0.0,3
1648665998.761574,1648665999,71.328711333,-156.6925185,2.2,0.0,3
1648665999.767649,1648666000,71.328711667,-156.692518667,2.1,0.0,3
1648666000.773579,1648666001,71.328711833,-156.692519,2.0,0.0,3
1648666001.779324,1648666002,71.328712,-156.692519167,1.9,0.0,3
1648666002.785180,1648666003,71.328712167,-156.692519333,1.9,0.0,3
1648666003.791012,1648666004,71.328712333,-156.692519833,1.8,0.0,3
1648666004.796059,1648666005,71.3287125,-156.692519333,1.8,0.0,3
1648666005.700848,1648666006,71.328712667,-156.692519333,1.7,0.0,3
1648666006.706177,1648666007,71.328712833,-156.692519167,1.7,0.0,3
1648666007.812029,1648666008,71.328713,-156.692518667,1.7,0.0,3
1648666008.717406,1648666009,71.328713167,-156.692517667,1.7,0.0,3
1648666009.723560,1648666010,71.328713333,-156.692517167,1.7,0.0,3
1648666010.728916,1648666011,71.328713667,-156.692517,1.6,0.0,3
1648666011.734548,1648666012,71.328714,-156.6925165,1.6,0.0,3
1648666012.740387,1648666013,71.328713833,-156.692516833,1.5,0.0,3
1648666013.745928,1648666014,71.328713833,-156.692516833,1.4,0.0,3
1648666014.752125,1648666015,71.328713833,-156.6925165,1.4,0.0,3
1648666015.757371,1648666016,71.328713833,-156.692516167,1.4,0.0,3
1648666016.763377,1648666017,71.328713833,-156.692515833,1.5,0.0,3
1648666017.769415,1648666018,71.328713833,-156.6925155,1.6,0.0,3
1648666018.775556,1648666019,71.3287135,-156.6925145,1.6,0.0,3
1648666019.781925,1648666020,71.3287135,-156.692513833,1.6,0.0,3
1648666020.787905,1648666021,71.328713167,-156.692513167,1.6,0.0,3
1648666021.793975,1648666022,71.328713,-156.692512167,1.6,0.0,3
1648666022.699506,1648666023,71.328712833,-156.692510833,1.6,0.0,3
1648666023.705612,1648666024,71.328712833,-156.692510167,1.6,0.0,3
1648666024.711476,1648666025,71.328712667,-156.6925095,1.6,0.0,3
1648666025.717641,1648666026,71.328712667,-156.692509,1.7,0.0,3
1648666026.723598,1648666027,71.328712667,-156.692508667,1.7,0.0,3
1648666027.729387,1648666028,71.328712667,-156.692508667,1.8,0.0,3
1648666028.735673,1648666029,71.3287125,-156.692508333,1.7,0.0,3
1648666029.741230,1648666030,71.3287125,-156.692508,1.6,0.0,3
1648666030.746770,1648666031,71.3287125,-156.6925075,1.5,0.0,3
1648666031.752832,1648666032,71.3287125,-156.692507167,1.5,0.0,3
1648666032.757766,1648666033,71.3287125,-156.692506833,1.4,0.0,3
1648666033.763542,1648666034,71.328712333,-156.692507,1.3,0.0,3
1648666034.769364,1648666035,71.328712333,-156.692507333,1.2,0.0,3
1648666035.741960,1648666036,71.3287125,-156.692507167,1.2,0.0,3
1648666036.748009,1648666037,71.328712667,-156.692508167,1.1,0.0,3
1648666037.754629,1648666038,71.328712833,-156.6925085,1.2,0.0,3
1648666038.760767,1648666039,71.328713167,-156.692508833,1.2,0.0,3
1648666039.766818,1648666040,71.3287135,-156.692508833,1.2,0.0,3
1648666040.772764,1648666041,71.328713833,-156.692508833,1.3,0.0,3
1648666041.778421,1648666042,71.328714167,-156.692508333,1.3,0.0,3
1648666042.784501,1648666043,71.328714333,-156.692508667,1.3,0.0,3
1648666043.790095,1648666044,71.328714667,-156.692509167,1.2,0.0,3
1648666044.795596,1648666045,71.328714833,-156.6925095,1.3,0.0,3
1648666045.767921,1648666046,71.328715,-156.692509333,1.3,0.0,3
1648666046.773880,1648666047,71.328715333,-156.692509333,1.4,0.0,3
1648666047.780226,1648666048,71.3287155,-156.692509,1.4,0.0,3
1648666048.785552,1648666049,71.328715667,-156.692509,1.4,0.0,3
1648666049.791803,1648666050,71.328715667,-156.692509,1.5,0.0,3
1648666050.797310,1648666051,71.328715667,-156.692509333,1.7,0.0,3
1648666051.702658,1648666052,71.328715667,-156.692508833,1.8,0.0,3
1648666052.708649,1648666053,71.328716,-156.692507833,2.0,0.0,3
1648666053.713963,1648666054,71.328716,-156.692507167,2.1,0.0,3
1648666054.719812,1648666055,71.328716,-156.692506667,2.1,0.0,3
1648666055.725574,1648666056,71.328716167,-156.692506333,2.1,0.0,3
1648666056.731068,1648666057,71.328716333,-156.692506333,2.1,0.0,3
1648666057.736853,1648666058,71.3287165,-156.6925065,2.2,0.0,3
1648666058.743160,1648666059,71.3287165,-156.692506167,2.3,0.0,3
1648666059.749364,1648666060,71.328716667,-156.692505833,2.3,0.0,3
1648666060.755308,1648666061,71.328716833,-156.6925055,2.4,0.0,3
1648666061.761954,1648666062,71.328717333,-156.6925055,2.5,0.0,3
1648666062.768084,1648666063,71.328717833,-156.6925055,2.7,0.0,3
1648666063.774065,1648666064,71.328718,-156.692505167,3.0,0.0,3
1648666064.779653,1648666065,71.328718333,-156.692505333,3.2,0.0,3
1648666065.785654,1648666066,71.328718333,-156.692505667,3.4,0.0,3
1648666066.791662,1648666067,71.328718333,-156.692506,3.6,0.0,3
1648666067.797373,1648666068,71.3287185,-156.6925065,3.7,0.0,3
1648666068.702010,1648666069,71.328718667,-156.692506667,3.8,0.0,3
1648666069.707568,1648666070,71.328718667,-156.692506833,3.9,0.0,3
1648666070.712824,1648666071,71.328719,-156.692506,4.1,0.0,3
1648666071.718707,1648666072,71.328719333,-156.692505667,4.3,0.0,3
1648666072.724012,1648666073,71.3287195,-156.692506,4.4,0.0,3
1648666073.729965,1648666074,71.328719667,-156.6925065,4.5,0.0,3
1648666074.735504,1648666075,71.328719833,-156.692507,4.6,0.0,3
1648666075.740977,1648666076,71.328719833,-156.692508333,4.6,0.0,3
1648666076.746552,1648666077,71.32872,-156.692509167,4.6,0.0,3
1648666077.752427,1648666078,71.32872,-156.692510167,4.7,0.0,3
1648666078.759072,1648666079,71.328720167,-156.6925115,4.6,0.0,3
1648666079.765258,1648666080,71.328720167,-156.6925125,4.7,0.0,3
1648666080.771710,1648666081,71.328720167,-156.6925135,4.7,0.0,3
1648666081.778031,1648666082,71.328720333,-156.692514333,4.7,0.0,3
1648666082.784497,1648666083,71.328720333,-156.692515833,4.6,0.0,3
1648666083.756590,1648666084,71.328720333,-156.692517,4.6,0.0,3
1648666084.762727,1648666085,71.328720333,-156.692518167,4.6,0.0,3
1648666085.769268,1648666086,71.328720333,-156.692519333,4.6,0.0,3
1648666086.775416,1648666087,71.328720333,-156.6925205,4.6,0.0,3
1648666087.781615,1648666088,71.328720333,-156.692521667,4.5,0.0,3
1648666088.754326,1648666089,71.328720167,-156.692523,4.5,0.0,3
1648666089.760508,1648666090,71.328720167,-156.692523333,4.5,0.0,3
1648666090.766404,1648666091,71.328720333,-156.692524,4.5,0.0,3
1648666091.772076,1648666092,71.328720333,-156.6925245,4.4,0.0,3
1648666092.778111,1648666093,71.328720333,-156.692525667,4.4,0.0,3
1648666093.783394,1648666094,71.328720333,-156.692526833,4.4,0.0,3
1648666094.789467,1648666095,71.328720333,-156.692528167,4.4,0.0,3
1648666095.795494,1648666096,71.328720333,-156.692529333,4.4,0.0,3
1648666096.700918,1648666097,71.328719833,-156.6925305,4.5,0.0,3
1648666097.707596,1648666098,71.3287195,-156.692531667,4.5,0.0,3
1648666098.712956,1648666099,71.328719333,-156.692532333,4.5,0.0,3
1648666099.718668,1648666100,71.328719167,-156.692533667,4.5,0.0,3
1648666100.724560,1648666101,71.328718833,-156.692534833,4.6,0.0,3
1648666101.730526,1648666102,71.3287185,-156.692535833,4.5,0.0,3
1648666102.736973,1648666103,71.328718333,-156.692536833,4.4,0.0,3
1648666103.742791,1648666104,71.328718167,-156.692537667,4.4,0.0,3
1648666104.749003,1648666105,71.328717833,-156.692539167,4.3,0.0,3
1648666105.755290,1648666106,71.328717667,-156.692540667,4.3,0.0,3
1648666106.761670,1648666107,71.328717333,-156.692541833,4.2,0.0,3
1648666107.768212,1648666108,71.328717167,-156.692543333,4.1,0.0,3
1648666108.774551,1648666109,71.328717,-156.692544667,4.1,0.0,3
1648666109.779902,1648666110,71.328717,-156.692546167,4.0,0.0,3
1648666110.785590,1648666111,71.328716833,-156.6925475,3.9,0.0,3
1648666111.791502,1648666112,71.328716667,-156.692548167,3.8,0.0,3
1648666112.796293,1648666113,71.328716167,-156.692549333,3.7,0.0,3
1648666113.701735,1648666114,71.328715833,-156.692551833,3.6,0.0,3
1648666114.707246,1648666115,71.328715667,-156.692553667,3.5,0.0,3
1648666115.713662,1648666116,71.328715667,-156.692554833,3.4,0.0,3
1648666116.719688,1648666117,71.3287155,-156.6925565,3.3,0.0,3
1648666117.725655,1648666118,71.328715167,-156.692558167,3.2,0.0,3
1648666118.731512,1648666119,71.328715167,-156.692558667,3.0,0.0,3
1648666119.737699,1648666120,71.328715,-156.692558333,3.0,0.0,3
1648666120.744227,1648666121,71.328714833,-156.692558333,2.9,0.0,3
1648666121.750123,1648666122,71.328714667,-156.692559,2.7,0.0,3
1648666122.756306,1648666123,71.3287145,-156.6925595,2.6,0.0,3
1648666123.762008,1648666124,71.3287145,-156.692559333,2.5,0.0,3
1648666124.767952,1648666125,71.328714667,-156.6925595,2.4,0.0,3
1648666125.773419,1648666126,71.328714667,-156.692559333,2.3,0.0,3
1648666126.779992,1648666127,71.328714667,-156.692559167,2.3,0.0,3
1648666127.786152,1648666128,71.3287145,-156.692559,2.3,0.0,3
1648666128.792447,1648666129,71.328714667,-156.692558833,2.3,0.0,3
1648666129.798718,1648666130,71.328714667,-156.692559,2.2,0.0,3
1648666130.704390,1648666131,71.328714333,-156.692559333,2.2,0.0,3
1648666131.710163,1648666132,71.328714167,-156.692560167,2.2,0.0,3
1648666132.716110,1648666133,71.328713833,-156.692560833,2.2,0.0,3
1648666133.722020,1648666134,71.328713667,-156.692561333,2.2,0.0,3
1648666134.727853,1648666135,71.3287135,-156.692561833,2.1,0.0,3
1648666135.733568,1648666136,71.328713167,-156.6925625,2.0,0.0,3
1648666136.739158,1648666137,71.328713667,-156.692563667,1.9,0.0,3
1648666137.745505,1648666138,71.328713667,-156.692564167,1.8,0.0,3
1648666138.751056,1648666139,71.328713333,-156.692565167,1.8,0.0,3
1648666139.755379,1648666140,71.328713333,-156.692565667,1.7,0.0,3
1648666140.761056,1648666141,71.3287135,-156.692566167,1.7,0.0,3
1648666141.765510,1648666142,71.3287135,-156.6925665,1.7,0.0,3
1648666142.769638,1648666143,71.3287135,-156.692567167,1.6,0.0,3
1648666143.774063,1648666144,71.328713333,-156.692567833,1.5,0.0,3
1648666144.778493,1648666145,71.328713167,-156.692569,1.5,0.0,3
1648666145.782449,1648666146,71.328713,-156.692569833,1.5,0.0,3
1648666146.787013,1648666147,71.328712833,-156.692570333,1.4,0.0,3
1648666147.791750,1648666148,71.328712667,-156.692571333,1.4,0.0,3
1648666148.797074,1648666149,71.328712333,-156.692572167,1.3,0.0,3
1648666149.702726,1648666150,71.328712333,-156.692573,1.2,0.0,3
1648666150.708317,1648666151,71.328712667,-156.6925735,1.1,0.0,3
1648666151.713664,1648666152,71.328713,-156.6925735,1.0,0.0,3
1648666152.719085,1648666153,71.328713167,-156.692573833,1.0,0.0,3
1648666153.724432,1648666154,71.328713167,-156.692574333,0.9,0.0,3
1648666154.729461,1648666155,71.328713333,-156.692575,0.9,0.0,3
1648666155.734858,1648666156,71.328713333,-156.692575333,0.9,0.0,3
1648666156.740458,1648666157,71.328713333,-156.6925755,0.8,0.0,3
1648666157.746092,1648666158,71.328713333,-156.692574833,0.9,0.0,3
1648666158.750353,1648666159,71.328713333,-156.692574167,0.8,0.0,3
1648666159.755869,1648666160,71.3287135,-156.692573667,0.8,0.0,3
1648666160.761494,1648666161,71.328713333,-156.692574333,0.8,0.0,3
1648666161.767197,1648666162,71.328713167,-156.692574833,0.7,0.0,3
1648666162.773405,1648666163,71.3287135,-156.692575,0.7,0.0,3
1648666163.778865,1648666164,71.328713667,-156.692575667,0.6,0.0,3
1648666164.785151,1648666165,71.328713667,-156.692575833,0.6,0.0,3
1648666165.756789,1648666166,71.328713667,-156.692576333,0.5,0.0,3
1648666166.762199,1648666167,71.328713667,-156.6925765,0.5,0.0,3
1648666167.768398,1648666168,71.328713833,-156.692576333,0.4,0.0,3
1648666168.774564,1648666169,71.328713833,-156.692576333,0.4,0.0,3
1648666169.779981,1648666170,71.328713667,-156.6925765,0.3,0.0,3
1648666170.784998,1648666171,71.328713167,-156.692576333,0.3,0.0,3
1648666171.790023,1648666172,71.328712667,-156.692576167,0.3,0.0,3
1648666172.795289,1648666173,71.3287125,-156.692575833,0.4,0.0,3
1648666173.800632,1648666174,71.328712167,-156.6925755,0.5,0.0,3
1648666174.706089,1648666175,71.328711833,-156.692574667,0.7,0.0,3
1648666175.710530,1648666176,71.3287115,-156.692574333,0.7,0.0,3
1648666176.717324,1648666177,71.328711333,-156.692574167,0.8,0.0,3
1648666177.723385,1648666178,71.328711,-156.692573833,0.9,0.0,3
1648666178.729237,1648666179,71.328710833,-156.692574333,0.9,0.0,3
1648666179.734913,1648666180,71.328711,-156.692575,0.9,0.0,3
1648666180.740400,1648666181,71.328711333,-156.6925745,1.1,0.0,3
1648666181.746452,1648666182,71.328711167,-156.692575167,1.2,0.0,3
1648666182.752526,1648666183,71.328711,-156.692576667,1.2,0.0,3
1648666183.758708,1648666184,71.328710333,-156.692579167,1.2,0.0,3
1648666184.764924,1648666185,71.328709833,-156.69258,1.2,0.0,3
1648666185.771166,1648666186,71.3287095,-156.692582167,1.3,0.0,3
1648666186.777542,1648666187,71.328709167,-156.6925835,1.3,0.0,3
1648666187.783625,1648666188,71.328709167,-156.692585667,1.3,0.0,3
1648666188.789970,1648666189,71.328709333,-156.692586667,1.4,0.0,3
1648666189.796303,1648666190,71.328709333,-156.692587833,1.5,0.0,3
1648666190.802632,1648666191,71.328709,-156.692589,1.6,0.0,3
1648666191.707665,1648666192,71.328708833,-156.692589667,1.6,0.0,3
1648666192.713892,1648666193,71.328708667,-156.692591,1.7,0.0,3
1648666193.719712,1648666194,71.328708333,-156.692591667,1.7,0.0,3
1648666194.725752,1648666195,71.328708,-156.692593,1.8,0.0,3
1648666195.731958,1648666196,71.328707667,-156.692593333,1.9,0.0,3
1648666196.737828,1648666197,71.328707667,-156.692594,2.1,0.0,3
1648666197.743889,1648666198,71.328707667,-156.692596,2.1,0.0,3
1648666198.749855,1648666199,71.328707167,-156.692596833,2.1,0.0,3
1648666199.755132,1648666200,71.328706833,-156.692596,2.3,0.0,3
1648666200.761211,1648666201,71.328706833,-156.692596,2.3,0.0,3
1648666201.767039,1648666202,71.328706667,-156.692596667,2.3,0.0,3
1648666202.772765,1648666203,71.328706167,-156.6925975,2.3,0.0,3
1648666203.778362,1648666204,71.328705833,-156.692597667,2.3,0.0,3
1648666204.784537,1648666205,71.328705667,-156.692597667,2.4,0.0,3
1648666205.790381,1648666206,71.328705833,-156.692597333,2.4,0.0,3
1648666206.796558,1648666207,71.328705667,-156.692597333,2.4,0.0,3
1648666207.803202,1648666208,71.328705667,-156.692596667,2.5,0.0,3
1648666208.708565,1648666209,71.328705667,-156.692596167,2.7,0.0,3
1648666209.714882,1648666210,71.328705667,-156.692595167,2.8,0.0,3
1648666210.721376,1648666211,71.328705833,-156.692593833,2.9,0.0,3
1648666211.727713,1648666212,71.328706167,-156.692592167,2.9,0.0,3
1648666212.733648,1648666213,71.3287065,-156.692590833,3.0,0.0,3
