computer_time,GPS_time,latitude,longitude,altitude,track,mode
1648579290.834555,1648579291,71.328749333,-156.692501167,11.8,0.0,3
1648579291.841565,1648579292,71.328749833,-156.692500333,11.8,0.0,3
1648579292.848185,1648579293,71.32875,-156.6925,11.9,0.0,3
1648579293.821406,1648579294,71.328750333,-156.692498833,11.9,0.0,3
1648579294.828502,1648579295,71.328750833,-156.692497167,11.9,0.0,3
1648579295.835577,1648579296,71.328751167,-156.6924955,11.9,0.0,3
1648579296.842577,1648579297,71.328751333,-156.692494,11.9,0.0,3
1648579297.849679,1648579298,71.328751667,-156.692490667,12.0,0.0,3
1648579298.856751,1648579299,71.328751167,-156.692489833,11.8,0.0,3
1648579299.863762,1648579300,71.3287505,-156.692489833,11.7,0.0,3
1648579300.870626,1648579301,71.328750333,-156.692489833,11.6,0.0,3
1648579301.877157,1648579302,71.328749833,-156.692489167,11.6,0.0,3
1648579302.883458,1648579303,71.328750167,-156.692487833,11.7,0.0,3
1648579303.856618,1648579304,71.328750167,-156.692486667,11.7,0.0,3
1648579304.863237,1648579305,71.32875,-156.692487167,11.8,0.0,3
1648579305.870195,1648579306,71.3287495,-156.692488,11.8,0.0,3
1648579306.877385,1648579307,71.328749667,-156.692487333,11.9,0.0,3
1648579307.884365,1648579308,71.3287495,-156.692486833,11.8,0.0,3
1648579308.891019,1648579309,71.328749167,-156.692487167,11.8,0.0,3
1648579309.898792,1648579310,71.328748667,-156.692488167,11.7,0.0,3
1648579310.805071,1648579311,71.328748167,-156.692489,11.6,0.0,3
1648579311.811906,1648579312,71.3287475,-156.6924905,11.5,0.0,3
1648579312.817009,1648579313,71.328747167,-156.692492,11.4,0.0,3
1648579313.823321,1648579314,71.328746333,-156.692493667,11.4,0.0,3
1648579314.829661,1648579315,71.328746,-156.692494667,11.3,0.0,3
1648579315.836088,1648579316,71.328745333,-156.692496167,11.3,0.0,3
1648579316.842287,1648579317,71.328744667,-156.692497333,11.4,0.0,3
1648579317.847887,1648579318,71.328744333,-156.6924985,11.4,0.0,3
1648579318.853767,1648579319,71.328743833,-156.6925,11.3,0.0,3
1648579319.859741,1648579320,71.328743667,-156.692501167,11.2,0.0,3
1648579320.865579,1648579321,71.3287435,-156.692502667,11.1,0.0,3
1648579321.871876,1648579322,71.328743833,-156.692503833,11.0,0.0,3
1648579322.877933,1648579323,71.328744,-156.692504333,10.7,0.0,3
1648579323.883281,1648579324,71.328744,-156.692505667,10.5,0.0,3
1648579324.888605,1648579325,71.328743833,-156.692507,10.4,0.0,3
1648579325.894548,1648579326,71.328743333,-156.6925085,10.3,0.0,3
1648579326.799902,1648579327,71.328743167,-156.692510167,10.2,0.0,3
1648579327.806312,1648579328,71.328743167,-156.69251,10.2,0.0,3
1648579328.812494,1648579329,71.328743167,-156.692509667,10.3,0.0,3
1648579329.819220,1648579330,71.328742833,-156.69251,10.3,0.0,3
1648579330.826098,1648579331,71.328742667,-156.692510167,10.2,0.0,3
1648579331.832751,1648579332,71.328742333,-156.692511,10.1,0.0,3
1648579332.804681,1648579333,71.328742167,-156.692511,10.1,0.0,3
1648579333.811432,1648579334,71.328741667,-156.692511667,9.9,0.0,3
1648579334.818269,1648579335,71.328741333,-156.692511167,9.8,0.0,3
1648579335.824816,1648579336,71.328741167,-156.692511333,9.7,0.0,3
1648579336.831030,1648579337,71.328741,-156.692511167,9.4,0.0,3
1648579337.838255,1648579338,71.328740833,-156.692510833,9.3,0.0,3
1648579338.845540,1648579339,71.3287405,-156.692511833,9.2,0.0,3
1648579339.852375,1648579340,71.32874,-156.6925125,9.1,0.0,3
1648579340.859278,1648579341,71.328739667,-156.692514167,9.1,0.0,3
1648579341.865974,1648579342,71.328738833,-156.692515667,9.0,0.0,3
1648579342.872476,1648579343,71.328740833,-156.692508167,9.6,0.0,3
1648579343.845504,1648579344,71.328741,-156.692506167,9.9,0.0,3
1648579344.852068,1648579345,71.328742167,-156.692500667,10.4,0.0,3
1648579345.859143,1648579346,71.328743333,-156.692495833,10.6,0.0,3
1648579346.866004,1648579347,71.328745167,-156.692489,11.3,0.0,3
1648579347.872435,1648579348,71.328745,-156.6924895,11.4,0.0,3
1648579348.845034,1648579349,71.328744667,-156.6924895,11.4,0.0,3
1648579349.851961,1648579350,71.328744333,-156.69249,11.6,0.0,3
1648579350.858949,1648579351,71.328743833,-156.6924905,11.7,0.0,3
1648579351.866017,1648579352,71.3287435,-156.692491167,11.8,0.0,3
1648579352.872413,1648579353,71.328743,-156.692491667,11.8,0.0,3
1648579353.845045,1648579354,71.328742167,-156.692492667,11.8,0.0,3
1648579354.851920,1648579355,71.328741667,-156.692493333,11.8,0.0,3
1648579355.858803,1648579356,71.328741167,-156.692493833,11.7,0.0,3
1648579356.865945,1648579357,71.328740833,-156.692494333,11.7,0.0,3
1648579357.872930,1648579358,71.328740833,-156.692494,11.7,0.0,3
1648579358.846186,1648579359,71.328740833,-156.692493833,11.6,0.0,3
1648579359.853111,1648579360,71.328740667,-156.692494167,11.6,0.0,3
1648579360.859915,1648579361,71.32874,-156.692495833,11.6,0.0,3
1648579361.866785,1648579362,71.3287395,-156.692497167,11.6,0.0,3
1648579362.873346,1648579363,71.328739167,-156.692498333,11.6,0.0,3
1648579363.846668,1648579364,71.328738833,-156.6924995,11.6,0.0,3
1648579364.853587,1648579365,71.328738333,-156.692500667,11.6,0.0,3
1648579365.860817,1648579366,71.328738,-156.692501833,11.7,0.0,3
1648579366.867871,1648579367,71.328737667,-156.692502667,11.7,0.0,3
1648579367.874596,1648579368,71.328737833,-156.6925025,11.8,0.0,3
1648579368.846418,1648579369,71.328737833,-156.692502667,11.8,0.0,3
1648579369.853172,1648579370,71.328738,-156.692502,11.9,0.0,3
1648579370.859844,1648579371,71.328738167,-156.692501167,12.0,0.0,3
1648579371.866323,1648579372,71.328738167,-156.692501833,12.1,0.0,3
1648579372.873320,1648579373,71.328738167,-156.692502333,12.1,0.0,3
1648579373.846441,1648579374,71.328738167,-156.692503167,12.2,0.0,3
1648579374.852686,1648579375,71.328738167,-156.6925035,12.1,0.0,3
1648579375.859507,1648579376,71.328738167,-156.6925035,12.1,0.0,3
1648579376.866579,1648579377,71.328737667,-156.6925045,12.1,0.0,3
1648579377.873859,1648579378,71.328737667,-156.692504833,12.0,0.0,3
1648579378.880767,1648579379,71.328737667,-156.692504833,12.0,0.0,3
1648579379.887947,1648579380,71.328739,-156.692500833,12.1,0.0,3
1648579380.894458,1648579381,71.3287395,-156.692498167,12.3,0.0,3
1648579381.800554,1648579382,71.328740333,-156.6924965,12.5,0.0,3
1648579382.807284,1648579383,71.328740833,-156.692494833,12.7,0.0,3
1648579383.814221,1648579384,71.328741167,-156.692494,12.9,0.0,3
1648579384.821195,1648579385,71.328741833,-156.692492833,13.1,0.0,3
1648579385.828150,1648579386,71.328742167,-156.692491667,13.2,0.0,3
1648579386.835318,1648579387,71.328742667,-156.6924905,13.4,0.0,3
1648579387.842354,1648579388,71.328742833,-156.692490167,13.3,0.0,3
1648579388.848945,1648579389,71.328743,-156.692489833,13.3,0.0,3
1648579389.822244,1648579390,71.3287435,-156.692488,13.3,0.0,3
1648579390.828461,1648579391,71.3287435,-156.692488167,13.3,0.0,3
1648579391.835382,1648579392,71.328743333,-156.692488167,13.3,0.0,3
1648579392.842515,1648579393,71.328743,-156.692489,13.3,0.0,3
1648579393.849326,1648579394,71.328743167,-156.692489333,13.4,0.0,3
1648579394.857589,1648579395,71.328743333,-156.692489333,13.4,0.0,3
1648579395.864466,1648579396,71.328743333,-156.692490333,13.4,0.0,3
1648579396.871192,1648579397,71.328743167,-156.692490833,13.3,0.0,3
1648579397.878367,1648579398,71.328743333,-156.692491333,13.2,0.0,3
1648579398.885547,1648579399,71.3287435,-156.692492333,13.1,0.0,3
1648579399.792088,1648579400,71.328743833,-156.692491167,13.0,0.0,3
1648579400.798531,1648579401,71.328744,-156.692490833,13.0,0.0,3
1648579401.805160,1648579402,71.3287435,-156.692491667,12.8,0.0,3
1648579402.812410,1648579403,71.328743167,-156.692492667,12.8,0.0,3
1648579403.819636,1648579404,71.328743167,-156.692492833,12.7,0.0,3
1648579404.826684,1648579405,71.328743,-156.6924935,12.7,0.0,3
1648579405.833948,1648579406,71.328743167,-156.692493167,12.7,0.0,3
1648579406.840924,1648579407,71.328743333,-156.6924935,12.6,0.0,3
1648579407.848038,1648579408,71.328743333,-156.692494333,12.5,0.0,3
1648579408.853370,1648579409,71.328743333,-156.692494667,12.4,0.0,3
1648579409.859436,1648579410,71.328743167,-156.6924955,12.3,0.0,3
1648579410.865696,1648579411,71.328743333,-156.692496,12.2,0.0,3
1648579411.872127,1648579412,71.328743333,-156.692496333,12.1,0.0,3
1648579412.878524,1648579413,71.3287435,-156.692496667,12.0,0.0,3
1648579413.884841,1648579414,71.328743667,-156.692496667,11.9,0.0,3
1648579414.889912,1648579415,71.3287435,-156.692496667,11.8,0.0,3
1648579415.795849,1648579416,71.328743333,-156.692496833,11.8,0.0,3
1648579416.801827,1648579417,71.328743333,-156.692496833,11.7,0.0,3
1648579417.807848,1648579418,71.328743333,-156.692496667,11.7,0.0,3
1648579418.813751,1648579419,71.328743,-156.692497,11.6,0.0,3
1648579419.819127,1648579420,71.328742667,-156.6924975,11.7,0.0,3
1648579420.824213,1648579421,71.3287425,-156.692498667,11.7,0.0,3
1648579421.829682,1648579422,71.3287425,-156.692499167,11.6,0.0,3
1648579422.835674,1648579423,71.328741833,-156.692499833,11.5,0.0,3
1648579423.841338,1648579424,71.328741333,-156.692500833,11.4,0.0,3
1648579424.848639,1648579425,71.328742,-156.692498167,11.3,0.0,3
1648579425.855783,1648579426,71.328742333,-156.6924955,11.1,0.0,3
1648579426.862501,1648579427,71.328742167,-156.692493667,10.9,0.0,3
1648579427.869820,1648579428,71.328742,-156.6924925,10.7,0.0,3
1648579428.876306,1648579429,71.328741833,-156.692492833,10.7,0.0,3
1648579429.882569,1648579430,71.328741833,-156.692493667,10.6,0.0,3
1648579430.889419,1648579431,71.328741833,-156.692494,10.5,0.0,3
1648579431.795890,1648579432,71.328741333,-156.692494667,10.3,0.0,3
1648579432.802920,1648579433,71.328740833,-156.692495333,10.1,0.0,3
1648579433.810165,1648579434,71.328740667,-156.692496,10.0,0.0,3
1648579434.817215,1648579435,71.328740333,-156.692497,9.9,0.0,3
1648579435.824140,1648579436,71.328740167,-156.692498,9.8,0.0,3
1648579436.831604,1648579437,71.32874,-156.692498333,9.6,0.0,3
1648579437.839076,1648579438,71.3287395,-156.692499,9.5,0.0,3
1648579438.846350,1648579439,71.328739333,-156.692499167,9.4,0.0,3
1648579439.852377,1648579440,71.328738833,-156.692499833,9.3,0.0,3
1648579440.859632,1648579441,71.328738667,-156.692499667,9.4,0.0,3
